transaction_id,date,day_of_week,time_slot,city,customer_type,category_a,category_b
TXN-05070,2024-11-15,Friday,Morning,Guayaquil,New,Dairy products and eggs,Fruits and vegetables
TXN-04010,2024-11-15,Friday,Morning,Guayaquil,New,Dairy products and eggs,Fruits and vegetables
TXN-08992,2024-11-15,Friday,Morning,Cuenca,New,Dairy products and eggs,Fruits and vegetables
TXN-08992,2024-11-15,Friday,Morning,Cuenca,New,Dairy products and eggs,Snacks and drinks
TXN-08992,2024-11-15,Friday,Morning,Cuenca,New,Fruits and vegetables,Snacks and drinks
TXN-01022,2024-11-15,Friday,Morning,Quito,Regular,Fruits and vegetables,Personal care
TXN-01022,2024-11-15,Friday,Morning,Quito,Regular,Fruits and vegetables,Snacks and drinks
TXN-01022,2024-11-15,Friday,Morning,Quito,Regular,Personal care,Snacks and drinks
TXN-07854,2024-11-15,Friday,Morning,Quito,Regular,Fruits and vegetables,Personal care
TXN-05727,2024-11-15,Friday,Morning,Guayaquil,Regular,Fruits and vegetables,Meats and sausages
TXN-09767,2024-11-15,Friday,Afternoon,Quito,New,Dairy products and eggs,Fruits and vegetables
TXN-06255,2024-11-15,Friday,Afternoon,Quito,Regular,Meats and sausages,Personal care
TXN-06255,2024-11-15,Friday,Afternoon,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-06255,2024-11-15,Friday,Afternoon,Quito,Regular,Personal care,Snacks and drinks
TXN-03106,2024-11-15,Friday,Afternoon,Quito,Regular,Dairy products and eggs,Home cleaning
TXN-03106,2024-11-15,Friday,Afternoon,Quito,Regular,Dairy products and eggs,Meats and sausages
TXN-03106,2024-11-15,Friday,Afternoon,Quito,Regular,Dairy products and eggs,Snacks and drinks
TXN-03106,2024-11-15,Friday,Afternoon,Quito,Regular,Home cleaning,Meats and sausages
TXN-03106,2024-11-15,Friday,Afternoon,Quito,Regular,Home cleaning,Snacks and drinks
TXN-03106,2024-11-15,Friday,Afternoon,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-02200,2024-11-15,Friday,Afternoon,Quito,Regular,Dairy products and eggs,Fruits and vegetables
TXN-02200,2024-11-15,Friday,Afternoon,Quito,Regular,Dairy products and eggs,Snacks and drinks
TXN-02200,2024-11-15,Friday,Afternoon,Quito,Regular,Fruits and vegetables,Snacks and drinks
TXN-01155,2024-11-15,Friday,Afternoon,Guayaquil,New,Dairy products and eggs,Home cleaning
TXN-01155,2024-11-15,Friday,Afternoon,Guayaquil,New,Dairy products and eggs,Personal care
TXN-01155,2024-11-15,Friday,Afternoon,Guayaquil,New,Home cleaning,Personal care
TXN-00510,2024-11-15,Friday,Afternoon,Quito,Regular,Fruits and vegetables,Meats and sausages
TXN-00510,2024-11-15,Friday,Afternoon,Quito,Regular,Fruits and vegetables,Personal care
TXN-00510,2024-11-15,Friday,Afternoon,Quito,Regular,Meats and sausages,Personal care
TXN-03908,2024-11-15,Friday,Afternoon,Cuenca,New,Meats and sausages,Snacks and drinks
TXN-07075,2024-11-15,Friday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Meats and sausages
TXN-02192,2024-11-15,Friday,Evening,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-02816,2024-11-15,Friday,Evening,Quito,New,Dairy products and eggs,Home cleaning
TXN-02816,2024-11-15,Friday,Evening,Quito,New,Dairy products and eggs,Personal care
TXN-02816,2024-11-15,Friday,Evening,Quito,New,Dairy products and eggs,Snacks and drinks
TXN-02816,2024-11-15,Friday,Evening,Quito,New,Home cleaning,Personal care
TXN-02816,2024-11-15,Friday,Evening,Quito,New,Home cleaning,Snacks and drinks
TXN-02816,2024-11-15,Friday,Evening,Quito,New,Personal care,Snacks and drinks
TXN-05041,2024-11-15,Friday,Evening,Quito,Regular,Fruits and vegetables,Snacks and drinks
TXN-03027,2024-11-15,Friday,Evening,Cuenca,Regular,Dairy products and eggs,Meats and sausages
TXN-03027,2024-11-15,Friday,Evening,Cuenca,Regular,Dairy products and eggs,Personal care
TXN-03027,2024-11-15,Friday,Evening,Cuenca,Regular,Dairy products and eggs,Snacks and drinks
TXN-03027,2024-11-15,Friday,Evening,Cuenca,Regular,Meats and sausages,Personal care
TXN-03027,2024-11-15,Friday,Evening,Cuenca,Regular,Meats and sausages,Snacks and drinks
TXN-03027,2024-11-15,Friday,Evening,Cuenca,Regular,Personal care,Snacks and drinks
TXN-04633,2024-11-15,Friday,Evening,Cuenca,Regular,Home cleaning,Personal care
TXN-04633,2024-11-15,Friday,Evening,Cuenca,Regular,Home cleaning,Snacks and drinks
TXN-04633,2024-11-15,Friday,Evening,Cuenca,Regular,Personal care,Snacks and drinks
TXN-05538,2024-11-15,Friday,Evening,Guayaquil,Regular,Home cleaning,Snacks and drinks
TXN-07198,2024-11-15,Friday,Evening,Quito,Regular,Personal care,Snacks and drinks
TXN-05166,2024-11-15,Friday,Evening,Quito,Regular,Dairy products and eggs,Fruits and vegetables
TXN-05166,2024-11-15,Friday,Evening,Quito,Regular,Dairy products and eggs,Meats and sausages
TXN-05166,2024-11-15,Friday,Evening,Quito,Regular,Dairy products and eggs,Snacks and drinks
TXN-05166,2024-11-15,Friday,Evening,Quito,Regular,Fruits and vegetables,Meats and sausages
TXN-05166,2024-11-15,Friday,Evening,Quito,Regular,Fruits and vegetables,Snacks and drinks
TXN-05166,2024-11-15,Friday,Evening,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-08534,2024-11-15,Friday,Evening,Quito,Regular,Home cleaning,Personal care
TXN-08534,2024-11-15,Friday,Evening,Quito,Regular,Home cleaning,Snacks and drinks
TXN-08534,2024-11-15,Friday,Evening,Quito,Regular,Personal care,Snacks and drinks
TXN-05244,2024-11-15,Friday,Evening,Guayaquil,Regular,Dairy products and eggs,Meats and sausages
TXN-05244,2024-11-15,Friday,Evening,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-05244,2024-11-15,Friday,Evening,Guayaquil,Regular,Meats and sausages,Snacks and drinks
TXN-00564,2024-11-16,Saturday,Morning,Guayaquil,Regular,Dairy products and eggs,Personal care
TXN-04006,2024-11-16,Saturday,Morning,Quito,Regular,Dairy products and eggs,Home cleaning
TXN-00902,2024-11-16,Saturday,Morning,Guayaquil,New,Dairy products and eggs,Fruits and vegetables
TXN-07013,2024-11-16,Saturday,Morning,Quito,Regular,Dairy products and eggs,Personal care
TXN-07013,2024-11-16,Saturday,Morning,Quito,Regular,Dairy products and eggs,Snacks and drinks
TXN-07013,2024-11-16,Saturday,Morning,Quito,Regular,Personal care,Snacks and drinks
TXN-05564,2024-11-16,Saturday,Morning,Quito,New,Dairy products and eggs,Fruits and vegetables
TXN-05564,2024-11-16,Saturday,Morning,Quito,New,Dairy products and eggs,Home cleaning
TXN-05564,2024-11-16,Saturday,Morning,Quito,New,Dairy products and eggs,Snacks and drinks
TXN-05564,2024-11-16,Saturday,Morning,Quito,New,Fruits and vegetables,Home cleaning
TXN-05564,2024-11-16,Saturday,Morning,Quito,New,Fruits and vegetables,Snacks and drinks
TXN-05564,2024-11-16,Saturday,Morning,Quito,New,Home cleaning,Snacks and drinks
TXN-06308,2024-11-16,Saturday,Afternoon,Guayaquil,New,Dairy products and eggs,Snacks and drinks
TXN-06564,2024-11-16,Saturday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Meats and sausages
TXN-06564,2024-11-16,Saturday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-06564,2024-11-16,Saturday,Afternoon,Guayaquil,Regular,Meats and sausages,Snacks and drinks
TXN-02126,2024-11-16,Saturday,Afternoon,Quito,Regular,Dairy products and eggs,Home cleaning
TXN-02126,2024-11-16,Saturday,Afternoon,Quito,Regular,Dairy products and eggs,Meats and sausages
TXN-02126,2024-11-16,Saturday,Afternoon,Quito,Regular,Dairy products and eggs,Snacks and drinks
TXN-02126,2024-11-16,Saturday,Afternoon,Quito,Regular,Home cleaning,Meats and sausages
TXN-02126,2024-11-16,Saturday,Afternoon,Quito,Regular,Home cleaning,Snacks and drinks
TXN-02126,2024-11-16,Saturday,Afternoon,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-00316,2024-11-16,Saturday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Fruits and vegetables
TXN-00316,2024-11-16,Saturday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-00316,2024-11-16,Saturday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Snacks and drinks
TXN-02203,2024-11-16,Saturday,Afternoon,Cuenca,Regular,Dairy products and eggs,Fruits and vegetables
TXN-02203,2024-11-16,Saturday,Afternoon,Cuenca,Regular,Dairy products and eggs,Meats and sausages
TXN-02203,2024-11-16,Saturday,Afternoon,Cuenca,Regular,Dairy products and eggs,Personal care
TXN-02203,2024-11-16,Saturday,Afternoon,Cuenca,Regular,Fruits and vegetables,Meats and sausages
TXN-02203,2024-11-16,Saturday,Afternoon,Cuenca,Regular,Fruits and vegetables,Personal care
TXN-02203,2024-11-16,Saturday,Afternoon,Cuenca,Regular,Meats and sausages,Personal care
TXN-07696,2024-11-16,Saturday,Afternoon,Quito,New,Fruits and vegetables,Meats and sausages
TXN-07696,2024-11-16,Saturday,Afternoon,Quito,New,Fruits and vegetables,Snacks and drinks
TXN-07696,2024-11-16,Saturday,Afternoon,Quito,New,Meats and sausages,Snacks and drinks
TXN-09589,2024-11-16,Saturday,Afternoon,Guayaquil,New,Dairy products and eggs,Fruits and vegetables
TXN-09589,2024-11-16,Saturday,Afternoon,Guayaquil,New,Dairy products and eggs,Snacks and drinks
TXN-09589,2024-11-16,Saturday,Afternoon,Guayaquil,New,Fruits and vegetables,Snacks and drinks
TXN-07635,2024-11-16,Saturday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Fruits and vegetables
TXN-07635,2024-11-16,Saturday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Home cleaning
TXN-07635,2024-11-16,Saturday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-07635,2024-11-16,Saturday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Home cleaning
TXN-07635,2024-11-16,Saturday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Snacks and drinks
TXN-07635,2024-11-16,Saturday,Afternoon,Guayaquil,Regular,Home cleaning,Snacks and drinks
TXN-02167,2024-11-16,Saturday,Afternoon,Quito,Regular,Dairy products and eggs,Fruits and vegetables
TXN-02167,2024-11-16,Saturday,Afternoon,Quito,Regular,Dairy products and eggs,Snacks and drinks
TXN-02167,2024-11-16,Saturday,Afternoon,Quito,Regular,Fruits and vegetables,Snacks and drinks
TXN-08662,2024-11-16,Saturday,Afternoon,Quito,Regular,Dairy products and eggs,Fruits and vegetables
TXN-08662,2024-11-16,Saturday,Afternoon,Quito,Regular,Dairy products and eggs,Personal care
TXN-08662,2024-11-16,Saturday,Afternoon,Quito,Regular,Fruits and vegetables,Personal care
TXN-09139,2024-11-16,Saturday,Afternoon,Quito,Regular,Meats and sausages,Personal care
TXN-09139,2024-11-16,Saturday,Afternoon,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-09139,2024-11-16,Saturday,Afternoon,Quito,Regular,Personal care,Snacks and drinks
TXN-02646,2024-11-16,Saturday,Afternoon,Quito,Regular,Dairy products and eggs,Home cleaning
TXN-02646,2024-11-16,Saturday,Afternoon,Quito,Regular,Dairy products and eggs,Snacks and drinks
TXN-02646,2024-11-16,Saturday,Afternoon,Quito,Regular,Home cleaning,Snacks and drinks
TXN-04706,2024-11-16,Saturday,Afternoon,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-05885,2024-11-16,Saturday,Afternoon,Quito,New,Home cleaning,Snacks and drinks
TXN-01025,2024-11-16,Saturday,Evening,Guayaquil,Regular,Dairy products and eggs,Home cleaning
TXN-01025,2024-11-16,Saturday,Evening,Guayaquil,Regular,Dairy products and eggs,Personal care
TXN-01025,2024-11-16,Saturday,Evening,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-01025,2024-11-16,Saturday,Evening,Guayaquil,Regular,Home cleaning,Personal care
TXN-01025,2024-11-16,Saturday,Evening,Guayaquil,Regular,Home cleaning,Snacks and drinks
TXN-01025,2024-11-16,Saturday,Evening,Guayaquil,Regular,Personal care,Snacks and drinks
TXN-02735,2024-11-16,Saturday,Evening,Guayaquil,Regular,Dairy products and eggs,Home cleaning
TXN-02735,2024-11-16,Saturday,Evening,Guayaquil,Regular,Dairy products and eggs,Personal care
TXN-02735,2024-11-16,Saturday,Evening,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-02735,2024-11-16,Saturday,Evening,Guayaquil,Regular,Home cleaning,Personal care
TXN-02735,2024-11-16,Saturday,Evening,Guayaquil,Regular,Home cleaning,Snacks and drinks
TXN-02735,2024-11-16,Saturday,Evening,Guayaquil,Regular,Personal care,Snacks and drinks
TXN-03885,2024-11-16,Saturday,Evening,Guayaquil,Regular,Meats and sausages,Personal care
TXN-03885,2024-11-16,Saturday,Evening,Guayaquil,Regular,Meats and sausages,Snacks and drinks
TXN-03885,2024-11-16,Saturday,Evening,Guayaquil,Regular,Personal care,Snacks and drinks
TXN-04330,2024-11-16,Saturday,Evening,Cuenca,Regular,Fruits and vegetables,Personal care
TXN-04330,2024-11-16,Saturday,Evening,Cuenca,Regular,Fruits and vegetables,Snacks and drinks
TXN-04330,2024-11-16,Saturday,Evening,Cuenca,Regular,Personal care,Snacks and drinks
TXN-07560,2024-11-16,Saturday,Evening,Guayaquil,Regular,Home cleaning,Meats and sausages
TXN-07560,2024-11-16,Saturday,Evening,Guayaquil,Regular,Home cleaning,Personal care
TXN-07560,2024-11-16,Saturday,Evening,Guayaquil,Regular,Home cleaning,Snacks and drinks
TXN-07560,2024-11-16,Saturday,Evening,Guayaquil,Regular,Meats and sausages,Personal care
TXN-07560,2024-11-16,Saturday,Evening,Guayaquil,Regular,Meats and sausages,Snacks and drinks
TXN-07560,2024-11-16,Saturday,Evening,Guayaquil,Regular,Personal care,Snacks and drinks
TXN-06227,2024-11-17,Sunday,Morning,Guayaquil,Regular,Fruits and vegetables,Meats and sausages
TXN-06801,2024-11-17,Sunday,Morning,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-08306,2024-11-17,Sunday,Morning,Quito,New,Dairy products and eggs,Meats and sausages
TXN-07090,2024-11-17,Sunday,Morning,Quito,Regular,Dairy products and eggs,Meats and sausages
TXN-04978,2024-11-17,Sunday,Morning,Quito,Regular,Fruits and vegetables,Home cleaning
TXN-03646,2024-11-17,Sunday,Morning,Guayaquil,Regular,Dairy products and eggs,Fruits and vegetables
TXN-03646,2024-11-17,Sunday,Morning,Guayaquil,Regular,Dairy products and eggs,Home cleaning
TXN-03646,2024-11-17,Sunday,Morning,Guayaquil,Regular,Fruits and vegetables,Home cleaning
TXN-00345,2024-11-17,Sunday,Afternoon,Quito,Regular,Fruits and vegetables,Snacks and drinks
TXN-00157,2024-11-17,Sunday,Afternoon,Quito,Regular,Dairy products and eggs,Fruits and vegetables
TXN-00157,2024-11-17,Sunday,Afternoon,Quito,Regular,Dairy products and eggs,Home cleaning
TXN-00157,2024-11-17,Sunday,Afternoon,Quito,Regular,Dairy products and eggs,Snacks and drinks
TXN-00157,2024-11-17,Sunday,Afternoon,Quito,Regular,Fruits and vegetables,Home cleaning
TXN-00157,2024-11-17,Sunday,Afternoon,Quito,Regular,Fruits and vegetables,Snacks and drinks
TXN-00157,2024-11-17,Sunday,Afternoon,Quito,Regular,Home cleaning,Snacks and drinks
TXN-02750,2024-11-17,Sunday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Home cleaning
TXN-02750,2024-11-17,Sunday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Meats and sausages
TXN-02750,2024-11-17,Sunday,Afternoon,Guayaquil,Regular,Home cleaning,Meats and sausages
TXN-08665,2024-11-17,Sunday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Personal care
TXN-03304,2024-11-17,Sunday,Afternoon,Cuenca,New,Dairy products and eggs,Fruits and vegetables
TXN-03304,2024-11-17,Sunday,Afternoon,Cuenca,New,Dairy products and eggs,Meats and sausages
TXN-03304,2024-11-17,Sunday,Afternoon,Cuenca,New,Fruits and vegetables,Meats and sausages
TXN-00098,2024-11-17,Sunday,Afternoon,Quito,Regular,Home cleaning,Meats and sausages
TXN-00098,2024-11-17,Sunday,Afternoon,Quito,Regular,Home cleaning,Personal care
TXN-00098,2024-11-17,Sunday,Afternoon,Quito,Regular,Meats and sausages,Personal care
TXN-08315,2024-11-17,Sunday,Afternoon,Guayaquil,New,Fruits and vegetables,Meats and sausages
TXN-02849,2024-11-17,Sunday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Fruits and vegetables
TXN-02849,2024-11-17,Sunday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Meats and sausages
TXN-02849,2024-11-17,Sunday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Meats and sausages
TXN-04008,2024-11-17,Sunday,Afternoon,Guayaquil,New,Dairy products and eggs,Fruits and vegetables
TXN-09091,2024-11-17,Sunday,Afternoon,Quito,New,Dairy products and eggs,Home cleaning
TXN-09091,2024-11-17,Sunday,Afternoon,Quito,New,Dairy products and eggs,Snacks and drinks
TXN-09091,2024-11-17,Sunday,Afternoon,Quito,New,Home cleaning,Snacks and drinks
TXN-04133,2024-11-17,Sunday,Afternoon,Cuenca,New,Home cleaning,Meats and sausages
TXN-04133,2024-11-17,Sunday,Afternoon,Cuenca,New,Home cleaning,Snacks and drinks
TXN-04133,2024-11-17,Sunday,Afternoon,Cuenca,New,Meats and sausages,Snacks and drinks
TXN-06753,2024-11-17,Sunday,Afternoon,Quito,Regular,Fruits and vegetables,Meats and sausages
TXN-06753,2024-11-17,Sunday,Afternoon,Quito,Regular,Fruits and vegetables,Snacks and drinks
TXN-06753,2024-11-17,Sunday,Afternoon,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-03702,2024-11-17,Sunday,Afternoon,Quito,Regular,Meats and sausages,Personal care
TXN-03702,2024-11-17,Sunday,Afternoon,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-03702,2024-11-17,Sunday,Afternoon,Quito,Regular,Personal care,Snacks and drinks
TXN-04417,2024-11-17,Sunday,Afternoon,Quito,New,Fruits and vegetables,Home cleaning
TXN-04417,2024-11-17,Sunday,Afternoon,Quito,New,Fruits and vegetables,Snacks and drinks
TXN-04417,2024-11-17,Sunday,Afternoon,Quito,New,Home cleaning,Snacks and drinks
TXN-01684,2024-11-17,Sunday,Evening,Cuenca,Regular,Dairy products and eggs,Home cleaning
TXN-01684,2024-11-17,Sunday,Evening,Cuenca,Regular,Dairy products and eggs,Snacks and drinks
TXN-01684,2024-11-17,Sunday,Evening,Cuenca,Regular,Home cleaning,Snacks and drinks
TXN-04172,2024-11-17,Sunday,Evening,Guayaquil,Regular,Dairy products and eggs,Home cleaning
TXN-04172,2024-11-17,Sunday,Evening,Guayaquil,Regular,Dairy products and eggs,Personal care
TXN-04172,2024-11-17,Sunday,Evening,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-04172,2024-11-17,Sunday,Evening,Guayaquil,Regular,Home cleaning,Personal care
TXN-04172,2024-11-17,Sunday,Evening,Guayaquil,Regular,Home cleaning,Snacks and drinks
TXN-04172,2024-11-17,Sunday,Evening,Guayaquil,Regular,Personal care,Snacks and drinks
TXN-07827,2024-11-17,Sunday,Evening,Guayaquil,Regular,Dairy products and eggs,Personal care
TXN-07827,2024-11-17,Sunday,Evening,Guayaquil,Regular,Dairy products and eggs,Snacks and drinks
TXN-07827,2024-11-17,Sunday,Evening,Guayaquil,Regular,Personal care,Snacks and drinks
TXN-06854,2024-11-17,Sunday,Evening,Guayaquil,New,Home cleaning,Personal care
TXN-06854,2024-11-17,Sunday,Evening,Guayaquil,New,Home cleaning,Snacks and drinks
TXN-06854,2024-11-17,Sunday,Evening,Guayaquil,New,Personal care,Snacks and drinks
TXN-07903,2024-11-18,Monday,Morning,Quito,Regular,Dairy products and eggs,Fruits and vegetables
TXN-07903,2024-11-18,Monday,Morning,Quito,Regular,Dairy products and eggs,Meats and sausages
TXN-07903,2024-11-18,Monday,Morning,Quito,Regular,Fruits and vegetables,Meats and sausages
TXN-03755,2024-11-18,Monday,Morning,Quito,Regular,Fruits and vegetables,Home cleaning
TXN-04467,2024-11-18,Monday,Morning,Cuenca,Regular,Dairy products and eggs,Fruits and vegetables
TXN-04467,2024-11-18,Monday,Morning,Cuenca,Regular,Dairy products and eggs,Snacks and drinks
TXN-04467,2024-11-18,Monday,Morning,Cuenca,Regular,Fruits and vegetables,Snacks and drinks
TXN-08853,2024-11-18,Monday,Morning,Guayaquil,New,Dairy products and eggs,Fruits and vegetables
TXN-08853,2024-11-18,Monday,Morning,Guayaquil,New,Dairy products and eggs,Meats and sausages
TXN-08853,2024-11-18,Monday,Morning,Guayaquil,New,Fruits and vegetables,Meats and sausages
TXN-08570,2024-11-18,Monday,Morning,Guayaquil,Regular,Meats and sausages,Personal care
TXN-08570,2024-11-18,Monday,Morning,Guayaquil,Regular,Meats and sausages,Snacks and drinks
TXN-08570,2024-11-18,Monday,Morning,Guayaquil,Regular,Personal care,Snacks and drinks
TXN-00006,2024-11-18,Monday,Morning,Guayaquil,Regular,Meats and sausages,Personal care
TXN-04033,2024-11-18,Monday,Morning,Quito,Regular,Dairy products and eggs,Meats and sausages
TXN-07888,2024-11-18,Monday,Afternoon,Quito,New,Fruits and vegetables,Home cleaning
TXN-07888,2024-11-18,Monday,Afternoon,Quito,New,Fruits and vegetables,Snacks and drinks
TXN-07888,2024-11-18,Monday,Afternoon,Quito,New,Home cleaning,Snacks and drinks
TXN-09329,2024-11-18,Monday,Afternoon,Quito,Regular,Home cleaning,Meats and sausages
TXN-09329,2024-11-18,Monday,Afternoon,Quito,Regular,Home cleaning,Snacks and drinks
TXN-09329,2024-11-18,Monday,Afternoon,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-03210,2024-11-18,Monday,Afternoon,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-04837,2024-11-18,Monday,Afternoon,Quito,Regular,Dairy products and eggs,Personal care
TXN-04837,2024-11-18,Monday,Afternoon,Quito,Regular,Dairy products and eggs,Snacks and drinks
TXN-04837,2024-11-18,Monday,Afternoon,Quito,Regular,Personal care,Snacks and drinks
TXN-05781,2024-11-18,Monday,Afternoon,Cuenca,Regular,Home cleaning,Snacks and drinks
TXN-09187,2024-11-18,Monday,Afternoon,Cuenca,Regular,Dairy products and eggs,Personal care
TXN-05826,2024-11-18,Monday,Afternoon,Guayaquil,New,Home cleaning,Meats and sausages
TXN-05826,2024-11-18,Monday,Afternoon,Guayaquil,New,Home cleaning,Snacks and drinks
TXN-05826,2024-11-18,Monday,Afternoon,Guayaquil,New,Meats and sausages,Snacks and drinks
TXN-08673,2024-11-18,Monday,Afternoon,Quito,Regular,Home cleaning,Meats and sausages
TXN-08673,2024-11-18,Monday,Afternoon,Quito,Regular,Home cleaning,Snacks and drinks
TXN-08673,2024-11-18,Monday,Afternoon,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-01783,2024-11-18,Monday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Home cleaning
TXN-01783,2024-11-18,Monday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Snacks and drinks
TXN-01783,2024-11-18,Monday,Afternoon,Guayaquil,Regular,Home cleaning,Snacks and drinks
TXN-05527,2024-11-18,Monday,Afternoon,Quito,Regular,Dairy products and eggs,Fruits and vegetables
TXN-05527,2024-11-18,Monday,Afternoon,Quito,Regular,Dairy products and eggs,Meats and sausages
TXN-05527,2024-11-18,Monday,Afternoon,Quito,Regular,Fruits and vegetables,Meats and sausages
TXN-05349,2024-11-18,Monday,Afternoon,Guayaquil,New,Fruits and vegetables,Meats and sausages
TXN-04240,2024-11-18,Monday,Afternoon,Cuenca,Regular,Dairy products and eggs,Meats and sausages
TXN-03565,2024-11-18,Monday,Afternoon,Guayaquil,Regular,Dairy products and eggs,Fruits and vegetables
TXN-02922,2024-11-18,Monday,Afternoon,Quito,New,Dairy products and eggs,Fruits and vegetables
TXN-02922,2024-11-18,Monday,Afternoon,Quito,New,Dairy products and eggs,Home cleaning
TXN-02922,2024-11-18,Monday,Afternoon,Quito,New,Dairy products and eggs,Meats and sausages
TXN-02922,2024-11-18,Monday,Afternoon,Quito,New,Fruits and vegetables,Home cleaning
TXN-02922,2024-11-18,Monday,Afternoon,Quito,New,Fruits and vegetables,Meats and sausages
TXN-02922,2024-11-18,Monday,Afternoon,Quito,New,Home cleaning,Meats and sausages
TXN-06162,2024-11-18,Monday,Afternoon,Cuenca,Regular,Home cleaning,Personal care
TXN-08018,2024-11-18,Monday,Afternoon,Guayaquil,New,Home cleaning,Meats and sausages
TXN-08018,2024-11-18,Monday,Afternoon,Guayaquil,New,Home cleaning,Personal care
TXN-08018,2024-11-18,Monday,Afternoon,Guayaquil,New,Home cleaning,Snacks and drinks
TXN-08018,2024-11-18,Monday,Afternoon,Guayaquil,New,Meats and sausages,Personal care
TXN-08018,2024-11-18,Monday,Afternoon,Guayaquil,New,Meats and sausages,Snacks and drinks
TXN-08018,2024-11-18,Monday,Afternoon,Guayaquil,New,Personal care,Snacks and drinks
TXN-05665,2024-11-18,Monday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Home cleaning
TXN-05665,2024-11-18,Monday,Afternoon,Guayaquil,Regular,Fruits and vegetables,Meats and sausages
TXN-05665,2024-11-18,Monday,Afternoon,Guayaquil,Regular,Home cleaning,Meats and sausages
TXN-01692,2024-11-18,Monday,Afternoon,Quito,Regular,Home cleaning,Meats and sausages
TXN-00508,2024-11-18,Monday,Evening,Guayaquil,New,Fruits and vegetables,Personal care
TXN-04041,2024-11-18,Monday,Evening,Quito,Regular,Fruits and vegetables,Meats and sausages
TXN-04041,2024-11-18,Monday,Evening,Quito,Regular,Fruits and vegetables,Personal care
TXN-04041,2024-11-18,Monday,Evening,Quito,Regular,Fruits and vegetables,Snacks and drinks
TXN-04041,2024-11-18,Monday,Evening,Quito,Regular,Meats and sausages,Personal care
TXN-04041,2024-11-18,Monday,Evening,Quito,Regular,Meats and sausages,Snacks and drinks
TXN-04041,2024-11-18,Monday,Evening,Quito,Regular,Personal care,Snacks and drinks
TXN-03742,2024-11-18,Monday,Evening,Guayaquil,Regular,Home cleaning,Meats and sausages
TXN-03742,2024-11-18,Monday,Evening,Guayaquil,Regular,Home cleaning,Snacks and drinks
TXN-03742,2024-11-18,Monday,Evening,Guayaquil,Regular,Meats and sausages,Snacks and drinks
TXN-04730,2024-11-19,Tuesday,Morning,Quito,New,Dairy products and eggs,Personal care
TXN-01754,2024-11-19,Tuesday,Morning,Cuenca,Regular,Fruits and vegetables,Home cleaning
TXN-01754,2024-11-19,Tuesday,Morning,Cuenca,Regular,Fruits and vegetables,Snacks and drinks
TXN-01754,2024-11-19,Tuesday,Morning,Cuenca,Regular,Home cleaning,Snacks and drinks
TXN-07321,2024-11-19,Tuesday,Morning,Quito,New,Dairy products and eggs,Fruits and vegetables
TXN-07321,2024-11-19,Tuesday,Morning,Quito,New,Dairy products and eggs,Meats and sausages
TXN-07321,2024-11-19,Tuesday,Morning,Quito,New,Fruits and vegetables,Meats and sausages
TXN-06153,2024-11-19,Tuesday,Morning,Guayaquil,New,Dairy products and eggs,Fruits and vegetables
TXN-06153,2024-11-19,Tuesday,Morning,Guayaquil,New,Dairy products and eggs,Meats and sausages
TXN-06153,2024-11-19,Tuesday,Morning,Guayaquil,New,Fruits and vegetables,Meats and sausages
TXN-02111,2024-11-19,Tuesday,Morning,Guayaquil,New,Dairy products and eggs,Fruits and vegetables
